LocalAuth,GeoCode,HEV,Cars,HEVp1000,CompCars,CCp1000,HEVln,SecNei,FirstNei,LondonB,LondonPlus,NonLPlus,AreaCat,PropDriveLCC1k,DistLCC,NoCar,OneCar,TwoCar,ThreePlus,WorkHome,Underground,Train,Bus,Taxi,Motorcycle,CarDriver,CarPasseng,Bicycle,Foot,Private,Public,Active,Dist.to.work.km,PopD,OwnedOut,OwnedMort,RentPriv,RentSoc,Detached,Semi,Terrace,Flat,Mean House Size,AgeMean,Prop.16.to.24,Prop.25.to.29,Prop.30.to.44,Prop.45.to.59,Prop.60.to.74,Prop.75.and.over,DepChild,NoQual,Level1,Level2,Level3,Level4,PartTime,FullTime,SelfEmp,Unempl,Retired,Student,HomeFam,Disabled,MeanY1k,MedianY1k,MeanAgeln,A30to44ln,Level4ln,PartTimeln,MeanY1kln,OneCarln,DriveWorkln,PopDln,MeanHSizeln,DepChildln,CCars1kln,PropDriveLCC1kln,DistLCCln
Kingston upon Thames,E09000021,507,70421,7.19955695,1807,25.65995939,1.974019489,0,0,1,1,0,1,4.934285845,19513.30523,25.13710146,47.27289869,21.59053411,5.999465736,6.291103872,3.620191076,22.91079469,10.3956953,0.305038008,1.432458484,38.08338519,2.169430311,4.088729456,10.12482155,41.99031199,36.92668107,14.21355101,12.6,43,27.85556027,36.19635758,22.48935401,11.78836877,12.75652627,31.62213565,18.04349827,38.23736924,2.455223998,37,13.4761964,7.7208547,24.3158815,17.8695489,11.3851056,6.3207547,46.49683035,13.40627167,9.75807073,12.16734725,13.46945065,41.43770707,11.35427373,41.38778171,11.70523009,3.217099931,9.426520602,13.93547417,4.692787847,2.22606603,39.9,26.5,3.610917913,3.191129697,3.724191265,2.429594213,3.686376324,3.855937165,3.639778103,3.761200116,0.898217999,3.839384146,3.244931777,1.59620795,9.878851831
Lambeth,E09000022,531,66791,7.950172927,3066,45.90438832,2.07319368,0,0,1,1,0,1,4.743708718,6974.964073,57.84935816,34.6700816,6.266103663,1.214456571,4.50346559,30.50019821,14.29180631,19.68419282,0.24625512,1.432484053,12.32476846,0.703929271,8.081372302,7.65012553,14.7074369,64.47619734,15.73149783,9.7,113,11.36620596,21.61794227,29.32924156,35.08695017,2.465718197,8.279064842,16.52636276,74.22492493,2.305852312,33.7,12.4733574,14.2319342,28.8007364,15.794197,7.1362584,3.487459,49.33640265,14.23761579,8.525573903,9.830044301,9.66089408,46.62021748,9.47713793,46.46657973,11.2850713,5.996298322,5.579859504,10.58932402,3.538047365,3.814411307,37.6,26,3.517497837,3.360400956,3.842034299,2.248882365,3.62700405,3.545877113,2.511610934,4.727387819,0.835450375,3.898662199,3.826560719,1.55681926,8.850082456
Lewisham,E09000023,404,76507,5.280562563,3084,40.31003699,1.664032638,0,0,1,1,0,1,4.130625259,8901.729897,48.1458511,40.47772868,9.328027151,2.048393071,4.277618939,14.77983492,28.22493514,16.98479314,0.30134429,1.046620167,21.85922077,1.319299999,3.950550137,6.56783554,24.52648523,59.9895632,10.51838568,11,78.5,14.87884504,27.52582026,24.30507102,31.05494827,3.287689862,13.24935615,28.39074891,55.84907906,2.351861901,34.6,12.2554688,9.5927651,27.1109339,17.3093862,8.492669,4.5286986,52.8534231,17.72030958,11.07433634,12.45628551,10.83159237,38.001088,11.67438365,40.13284526,10.69064992,6.194274078,7.315216601,12.18394706,4.450316356,4.256381663,30.4,23,3.543853682,3.299937111,3.637614791,2.45739701,3.414442608,3.700751914,3.084622836,4.363098625,0.855207313,3.96752248,3.696600495,1.41842879,9.094000907
Merton,E09000024,575,72777,7.900847795,4546,62.4647897,2.06697007,0,0,1,1,0,1,5.364251415,13713.98643,32.56091522,47.68718971,15.82335538,3.928539685,4.786209002,24.21533648,18.52473717,10.71530786,0.267119498,1.343229475,27.45606838,1.632290931,3.36188968,7.089160672,30.69870828,53.45538151,10.45105035,11.7,53.1,25.59772465,33.68462486,24.76351308,14.09652475,5.809513217,18.20586018,38.48045576,37.8254798,2.514062242,36.3,10.3754263,9.9537791,26.8727497,17.3676594,10.3443786,5.6296415,46.83313605,15.15667744,9.885600597,11.73526486,9.903009202,41.09114648,11.01886389,44.03601652,12.39521919,4.058877792,8.625115309,9.500127007,5.28884076,2.500701881,44.4,25.8,3.591817741,3.291112751,3.715792684,2.399608703,3.793239469,3.864662802,3.312587214,3.972176928,0.921899868,3.846590988,4.134603033,1.679756835,9.526171498
Newham,E09000025,557,61092,9.117396713,3507,57.40522491,2.210184315,0,0,1,1,0,1,3.863138247,9126.651795,52.0582354,37.95447158,8.279238369,1.70805465,2.405363371,39.84024643,12.46243979,13.20307427,0.262732722,0.590393646,20.35650112,1.549972066,1.690398176,7.058299485,22.75959955,65.50576049,8.748697661,12.4,85,12.79858943,20.51734158,34.0527389,29.64174194,6.764717281,10.60051157,36.11207999,46.84145254,2.993961721,31.3,15.8800457,13.1295782,24.8720713,13.967284,6.4918957,2.9650891,57.06544156,20.61699357,11.40409089,11.2318871,9.851736738,30.14448318,11.53399313,30.88426698,9.49606478,6.872002725,5.770053896,19.27165681,7.210929515,4.248814193,23.1,18.5,3.443618098,3.213745539,3.406001927,2.4452986,3.139832618,3.636387325,3.013400326,4.442651256,1.096597501,4.044198707,4.050135325,1.351479871,9.118954181
Redbridge,E09000026,1018,106339,9.573157543,4000,37.61555027,2.258963093,0,0,1,1,0,1,5.596039949,14108.68068,27.94712678,44.95030523,20.8707936,6.231774381,4.237641549,29.41648221,9.868315529,7.399031213,0.861322298,0.611105765,37.62951914,2.330542457,1.131588233,5.88169249,41.43248966,46.68382895,7.013280723,13.1,49.5,28.16305938,35.38872913,22.86161142,11.39094899,6.827959111,26.49188933,34.78707029,32.05292655,2.788093436,35.6,11.8801305,8.5364018,23.0243395,17.5509911,10.5369753,5.9389899,52.16740795,18.45200637,12.23300881,13.12930332,10.27615311,33.91713556,12.00136311,35.89534138,11.74527924,5.307100188,9.534739205,12.21434872,6.583510404,3.281481778,31.8,23.8,3.572345638,3.136551896,3.52392036,2.485020236,3.45946629,3.805557551,3.627788826,3.90197267,1.025358006,3.954457931,3.627417536,1.722059196,9.554545538
Richmond upon Thames,E09000027,991,84918,11.67008173,2184,25.71892885,2.457028449,0,0,1,1,0,1,8.3581516,17231.72942,24.73977579,50.20229223,20.40333187,4.654600113,8.941171727,10.69009314,21.9426636,7.591427765,0.238901657,1.667271481,32.52993831,1.35176001,6.1106407,8.203298254,35.78787146,40.22418451,14.31393895,12.8,32.6,29.75637252,33.81223774,21.84505543,12.58971629,8.404257899,24.18345821,27.02407798,40.54460367,2.305505104,38.3,8.6977913,6.7094497,26.4163859,19.4705599,12.388363,6.5634526,46.31773423,10.60632314,7.380774665,10.60698958,10.60965532,53.03761363,10.31144079,44.6446846,14.85494887,3.014247454,10.01168538,8.081783145,5.065358291,2.033691637,26.8,20.7,3.645449896,3.273984496,3.971001353,2.333254035,3.288401888,3.916060688,3.482160844,3.484312288,0.835299787,3.835524917,3.247227252,2.123237302,9.754507697
Southwark,E09000028,494,60438,8.173665575,5224,86.43568616,2.100917471,0,0,1,1,0,1,4.949377208,4648.80494,58.38800219,34.56345186,5.956552789,1.091993157,4.340244796,20.36461584,12.96849133,26.65956523,0.451190056,1.198197954,12.3931392,0.800607919,7.394089071,12.45216707,14.84313513,59.9926724,19.84625614,9.2,99.9,9.803026025,19.53546694,23.66095896,43.71626447,2.157141119,6.418691437,15.98588407,76.03212591,2.343940476,33.7,13.8676231,12.3923367,27.9315811,16.3988164,7.3021996,3.5902221,49.82694395,16.34050089,9.398427423,10.23622718,10.54869924,43.0700593,9.897528846,42.16191422,9.969227481,6.004871944,5.762610721,14.84963327,3.757720963,4.298800718,37.5,25,3.517497837,3.329757988,3.762828076,2.292285114,3.624340933,3.542796819,2.517143029,4.604169686,0.851833477,3.908555881,4.459400625,1.599261752,8.444365463
Sutton,E09000029,437,91266,4.788201521,2606,28.5538974,1.566154876,0,0,1,1,0,1,4.625222366,17948.34065,23.41315527,46.19182849,23.29930667,7.095709571,4.412336931,5.490589609,18.27807246,9.322328944,0.523254623,1.465317742,47.01304553,2.890700199,2.115546089,7.938929734,51.89231809,33.09099101,10.05447582,11.6,43.4,28.59902269,39.39289278,15.89914805,14.61099598,10.70317205,28.16954427,25.81434451,35.5990263,2.412490086,38.3,10.3467862,6.9341453,23.3783514,19.5886319,12.7012927,7.0724601,47.36035008,18.61880414,14.18788365,16.05107848,11.84492435,30.0838602,13.33862014,43.33573643,11.40436883,3.91392113,11.1462764,7.633191551,4.497152332,2.814505083,32.4,25,3.645449896,3.15181044,3.403988822,2.590663597,3.478158423,3.83280291,3.850425128,3.770459441,0.880659445,3.857785383,3.351793438,1.531524449,9.795252947
Tower Hamlets,E09000030,436,43589,10.00252357,3129,71.78416573,2.302837418,0,0,1,1,0,1,3.191652154,4013.086704,63.00502681,31.9276692,4.394757893,0.672546096,3.679068113,39.04180421,6.252016579,12.20289064,0.579947548,0.752856304,11.18281171,0.858752575,6.711176193,17.86834115,13.37436814,57.49671143,24.57951734,8.9,128.5,8.540644104,15.70656843,32.55478634,39.60812586,1.188092504,2.491957601,10.42617599,86.50964613,2.460629882,30.9,16.83655,15.8038694,27.6450633,11.5456363,5.5223223,2.9126787,50.0285846,19.96489387,9.280569543,8.695140547,10.12144955,41.02660907,9.59135496,39.69992674,8.311286581,6.74579755,4.712239,15.34555741,7.025621718,4.524502422,39,25.8,3.430756184,3.31944717,3.714220858,2.260862168,3.663561646,3.463473007,2.414377931,4.855928904,0.900417367,3.912594534,4.273663919,1.160538699,8.297315976
Waltham Forest,E09000031,499,76217,6.547095792,3331,43.70416049,1.879021561,0,0,1,1,0,1,4.703181128,10442.4235,41.898184,42.05201268,12.6211788,3.428624524,3.375447236,33.17275514,10.30234422,11.11542625,0.610637823,0.917196189,28.44795531,1.876533825,2.834218855,6.736021021,31.85232315,54.59052561,9.570239876,11.4,66.5,20.02457129,29.9036764,25.91548714,22.06873768,4.666307146,16.95987953,37.34063228,41.46867591,2.641073291,34.4,12.696661,10.2645122,25.3720247,16.6358824,8.982029,4.7059234,52.02179568,20.80529314,12.27483742,12.72331648,10.01324269,29.98754498,11.4615296,36.3314099,12.40457016,6.10227356,8.029720701,12.36058604,5.984458943,3.752264659,26.2,21.4,3.538056564,3.233647177,3.400782128,2.438996175,3.265759411,3.738907249,3.348076288,4.197201948,0.971185384,3.951662778,3.777443303,1.548239116,9.253631971
Wandsworth,E09000032,1214,89513,13.56227587,3433,38.35197122,2.607292105,0,0,1,1,0,1,7.260694772,9520.742948,45.32273762,43.22760608,9.681745381,1.767910922,5.394720633,28.19825066,19.98913664,13.21969739,0.277183591,2.126194129,14.39842761,0.726277004,7.429080198,7.62618853,17.52808233,61.40708469,15.05526873,10.3,89.6,18.44313488,27.07118389,31.66223476,20.3198639,2.479590548,7.424657738,24.44454349,66.52627044,2.309005081,34.5,11.0298213,15.3803808,30.5552208,14.1823157,8.1802635,4.0573951,43.35213316,11.57159097,6.603018098,8.380828864,9.955505901,53.57339573,7.78867751,50.9027524,12.12771986,3.823301154,6.216816612,9.283752099,4.280323406,2.885440577,54.7,31,3.540959324,3.419535565,3.981052597,2.052671078,4.001863709,3.766479321,2.667119007,4.49535532,0.836816731,3.76935591,3.646805927,1.982475523,9.161228165
Westminster,E09000033,1513,48810,30.99774636,6525,133.6816226,3.433914504,0,0,1,1,0,1,0,4722.485169,62.90038952,30.12990205,5.606398669,1.363309761,8.652713192,33.19691668,4.696030725,14.74918825,1.460707508,1.19716853,9.443330125,0.780722978,4.825551588,19.61431565,12.88192914,52.64213566,24.43986724,8.2,102.2,17.67197368,12.85311803,39.65983436,25.85561396,1.158741696,1.845027806,7.87454149,90.5669467,2.013548009,36.7,11.8101515,12.5335011,29.2229576,16.212693,10.2153184,5.1536947,41.50736056,12.81662848,6.588441856,7.760208124,9.160546432,50.28906066,7.182701348,41.53670836,12.5500698,4.524657417,6.843109883,12.98025697,5.424916669,4.838608587,92.2,35.2,3.602776755,3.37495462,3.917787572,1.971675545,4.523960131,3.405518102,2.245308685,4.626931678,0.699898345,3.725870774,4.895461022,0,8.460090459
Clackmannanshire UA,S12000005,47,26458,1.776400333,1138,43.0115655,0.574589032,0,0,0,0,1,4,0.076432147,568839.0877,24.8966306,42.96208322,25.3321017,6.809184481,9.478135763,0.034878144,2.31503684,4.917818372,0.379299821,0.287744692,66.95731787,6.421938353,0.906831757,7.315690805,74.04630074,7.267733356,8.222522562,7.5,3.24,26.51095276,35.24676696,8.251957421,28.6003343,24.20336404,28.07249054,22.01842617,26.76443242,2.21817542,40.3,10.5983438,5.6996229,20.8234517,21.8304109,16.4165468,6.4888612,41.0165948,28.56396495,25.53135909,13.82127336,10.15934836,21.92405424,12.9839313,40.1846741,5.9915917,5.6872405,16.3885378,6.2417787,3.6315803,5.7981481,24.6,20.6,3.696351469,3.036079837,3.087584401,2.563712539,3.202746443,3.760317941,4.20405537,1.17557333,0.796684975,3.713976736,3.761469045,-2.571351899,13.25135287
Dumfries and Galloway UA,S12000006,179,82779,2.16238418,4509,54.47033668,0.7712114,0,0,0,0,1,4,0.053199271,472106.5081,21.90203001,45.26184172,25,7.836128273,15.99818419,0.013179282,0.590138968,3.228924131,0.266514373,0.379270454,58.64780565,5.883817306,1.486330156,12.75461641,65.17740778,3.832242381,14.24094657,13,0.24,37.17269785,26.55928214,13.51868197,19.64695499,36.13614164,30.58105325,20.82433381,14.00624579,2.196307738,43.6,9.636938,4.8736486,16.8631546,22.4432344,19.6062753,9.9475298,36.68211921,32.94467343,24.63379835,13.29343691,7.620481928,21.50760938,15.8612869,34.5495783,11.051509,4.2130559,19.5109219,5.1751915,3.271621,4.7341752,24.1,19.8,3.77505715,2.825131041,3.068406797,2.763881354,3.18221184,3.812464331,4.07155016,-1.427116356,0.786777649,3.602289421,3.997656272,-2.933710586,13.06495989
East Ayrshire UA,S12000008,119,59070,2.014558998,3006,50.88877603,0.700400312,0,0,0,0,1,4,0,522861.6974,28.42968156,42.09647805,23.10502791,6.368812478,10.47610192,0.02417705,1.846754696,7.338664683,0.228752092,0.16737958,64.50251069,6.868142087,0.407290311,7.465129254,71.76678445,9.209596429,7.872419565,9.8,0.97,26.07986053,35.74992118,8.182644337,28.89334001,21.24388291,31.64005267,23.02518018,25.31364,2.248706393,40.9,11.1707544,5.6904543,19.7219122,21.6678749,16.5052498,7.6502643,40.914317,34.10861142,24.36640044,13.63375771,9.97548632,17.91574411,13.9219404,37.7124738,6.9538877,5.9579847,16.475985,6.9124826,3.6621775,6.0941858,23.4,19,3.711130063,2.981730312,2.885679885,2.633466042,3.152736022,3.73996408,4.166704148,-0.030459207,0.810355114,3.711480051,3.929642389,0,13.16707227
East Lothian UA,S12000010,103,50683,2.032239607,2473,48.79348105,0.70913844,0,0,0,0,1,4,0.019303156,522172.9417,23.47978091,43.91329682,25.95268617,6.654236103,11.20462011,0.049378475,5.4273385,11.11230383,0.223276584,0.476609631,56.54050108,5.408016488,1.324631272,7.565641169,62.64840378,16.58902081,8.890272441,9.6,1.47,28.95699802,35.93986715,9.495396807,23.70586179,22.95764248,28.49318261,23.17916359,26.41471437,2.279571146,41,10.5117482,4.8186367,19.5423047,22.1837801,15.9711985,8.2914648,41.94218394,25.11808013,24.97009459,14.31390201,8.613992033,26.98393124,15.0066602,39.5572706,9.3997611,4.186979,15.8113731,7.2369235,3.2943794,3.9164527,29.8,21.3,3.713572067,2.972581587,3.29524155,2.708494116,3.394508394,3.782217163,4.034957215,0.385262401,0.823987331,3.736292097,3.887596719,-3.947486673,13.16575412
East Renfrewshire UA,S12000011,187,48965,3.819054427,1613,32.94189727,1.34000286,0,0,0,0,1,4,0,549361.3473,18.59503022,41.70584285,31.7179315,7.981195433,10.34878213,0.196953454,8.491436264,6.758744484,0.481164768,0.244322006,64.418738,3.944055247,0.782827653,3.52272444,69.08828002,15.4471342,4.305552093,8.5,5.21,38.43653459,43.31229013,5.552719946,11.6051041,27.90771259,31.64808596,16.8912327,24.04218853,2.415446608,41,10.9865966,3.8951576,18.0416013,23.0540773,15.5199064,8.7387109,45.13581198,19.21759113,18.39610309,17.22097615,9.926657768,35.23867186,13.9967263,38.7581457,9.1849655,3.4852837,15.9794929,9.767133,3.7030174,3.7740511,34.9,25.7,3.713572067,2.892680275,3.562144112,2.638823467,3.552486829,3.730641235,4.165404554,1.650579856,0.881884201,3.809675989,3.494745321,0,13.2165117
Falkirk UA,S12000014,197,79321,2.48357938,3731,47.0367242,0.909700818,0,0,0,0,1,4,0,555022.4068,25.16149683,42.86940581,25.53104813,6.438049235,7.968833009,0.032692648,5.248532236,5.629946466,0.430453202,0.362343518,65.31310022,6.800070834,1.005298933,6.452711447,72.90596777,10.91117135,7.45801038,9.9,5.25,25.82639818,38.65302916,7.267357272,27.05435605,20.89847336,26.90595356,22.12289398,30.79410809,2.242914509,40.1,10.4775947,5.9683313,21.5731778,21.1212257,15.4593243,7.2087954,41.67868909,27.35849796,27.67351289,14.26578797,10.45739854,20.24480265,13.8878386,43.0547917,6.1425821,5.1156675,15.656366,5.8392342,3.3024543,5.0890279,26.2,20.9,3.691376334,3.071450775,3.007898101,2.631013536,3.265759411,3.75815842,4.179192632,1.658228077,0.80777614,3.729989945,3.850928663,0,13.22676376
Fife UA,S12000015,426,182186,2.33826968,8104,44.48201289,0.849411203,0,0,0,0,1,4,0.010882873,561065.748,25.62006064,43.96403897,24.21777921,6.198121179,9.630779741,0.037884669,3.437567928,6.506226128,0.285066609,0.356488526,63.20156507,6.586342887,1.076297239,7.880632239,70.42946309,9.981678725,8.956929478,8.1,2.76,29.39758437,35.0296983,11.15301456,22.96150405,23.75426379,26.53399771,24.26444073,26.53156535,2.220090462,40.8,11.6443683,5.6960881,19.5146195,21.1227882,16.4779106,7.9107772,40.27005856,26.4031702,24.178776,14.39689363,11.22868607,23.79247409,13.5654681,39.055794,6.594805,5.2425242,16.4962065,9.0790737,3.5287282,4.7405217,26.1,20.9,3.708682081,2.971163903,3.169369316,2.607527453,3.261935314,3.783372004,4.146329065,1.01523068,0.797547944,3.695608229,3.795084903,-4.52056501,13.23759338
Highland UA,S12000017,158,125509,1.258873866,5835,46.49068991,0.230217564,0,0,0,0,1,4,0,738611.1774,20.63355242,46.30574683,25.55465222,7.506048525,15.81181025,0.039065621,1.440988715,4.226189948,0.28766503,0.267244364,55.80257656,6.404098339,2.473564116,11.51725546,62.76158429,5.706244284,13.99081958,13.1,0.09,35.96399291,30.48162913,11.55145899,18.922334,43.7867911,29.79302779,15.24856425,13.23492462,2.236338169,41.9,9.4635811,5.5300433,18.6639498,22.6595213,17.587838,8.2612479,39.01349233,25.4930951,24.49432194,14.3938679,9.247957889,26.37075718,15.1553128,39.4656004,11.0313191,3.9736064,16.0273262,5.0507995,3.7526886,3.8529468,26.2,20.6,3.735285827,2.926593845,3.272255714,2.71835115,3.265759411,3.835266075,4.021820043,-2.407945609,0.804839782,3.663907544,3.839252076,0,13.51252691
Inverclyde UA,S12000018,59,33930,1.738874153,1581,46.5959328,0.553237865,0,0,0,0,1,4,0,576630.3496,38.30474969,38.57188652,18.4912112,4.632152589,9.696595156,0.064742062,5.267649569,9.487654866,1.112386334,0.185397722,56.72876019,7.527736088,0.26779671,8.331126218,65.55428033,14.8200465,8.598922928,6.6,5.08,26.38243308,35.00828124,10.53053374,26.96212,12.12949016,22.29256825,16.5845439,49.87873063,2.143532617,41.5,11.1382463,5.7998405,18.7482359,22.725655,16.3171136,8.4187274,42.42238204,32.5933907,22.95101324,13.22007882,11.49174206,19.74377518,13.8390291,36.9812622,4.9841525,5.1828617,16.0494638,8.0879576,3.9052108,8.9041433,24.7,19,3.725693427,2.931099663,2.982838261,2.627492796,3.206803244,3.652523683,4.038281317,1.625311262,0.762455224,3.747676101,3.841513258,0,13.2649567
Midlothian UA,S12000019,96,40271,2.38384942,2083,51.72456606,0.868716585,0,0,0,0,1,4,0,520024.311,24.83275202,44.01337984,24.69838184,6.455486306,8.956700403,0.020292723,0.388098318,18.17974279,0.347512873,0.606245085,58.09552799,5.418156913,0.974050681,6.43786622,64.46744286,18.58813383,7.411916901,8.6,2.35,27.54016811,37.05186117,7.370347075,26.6367431,19.36351288,29.96169021,28.57816095,21.90835251,2.351049231,40.4,10.7348504,5.3578083,19.7530864,21.720942,16.3763569,7.3004195,41.03032953,28.57185133,27.33043324,14.50047348,8.546401515,21.05084044,15.0395864,41.5893092,7.4620799,4.3894588,15.5939588,6.1127278,3.6188649,4.4902538,24.8,19.2,3.698829785,2.983309753,3.046940485,2.710685818,3.210843653,3.784493675,4.06208869,0.854415328,0.85486171,3.714311538,3.945932834,0,13.16163084
Moray UA,S12000020,90,49690,1.811229624,2122,42.70476957,0.594005965,0,0,0,0,1,4,0,694295.4824,19.89166791,46.92227048,25.51295492,7.673106685,12.13182792,0.037932881,2.180024991,3.442966798,0.841217422,0.34139593,56.56685112,6.308014995,2.543734381,12.19653695,64.05747947,5.66092467,14.74027133,12.7,0.42,34.87095003,30.81224103,12.62043832,19.35250362,37.25680473,32.78668065,18.35502959,12.92071006,2.275672707,41.2,10.3488933,5.7087732,19.1157082,21.2562302,16.8969398,8.4045233,39.14446257,26.67899437,26.34457253,14.40899136,9.862165742,22.705276,15.7243093,41.3828388,8.4037422,3.9248648,16.3324075,5.5196608,3.9277883,3.2451396,27,20.1,3.718438256,2.950510416,3.12259732,2.755207878,3.295836866,3.848492413,4.035423144,-0.867500568,0.822275704,3.667258971,3.754310614,0,13.45065292
